Ferramenta,tempoDeExecucao,totalBytes
GraphQl,2.9704511165618896,10194
GraphQl,2.7227554321289062,10194
GraphQl,2.6039493083953857,10194
GraphQl,2.8379337787628174,10194
GraphQl,2.8897018432617188,10194
